name,url,store_id,store_name,size,updated
PriceFull7290027600007-002-205-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-205-20260916-030000.gz?sv=2014-02-14&sr=b&sig=CINaxIRvvUIqcrZnYrsCLyelfvTi%2BnvE0d5582ItH1M%3D&se=2026-09-16T06%3A04%3A59Z&sp=r,205,205 - יוניברס יהוד- אלטלף,443.78 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-208-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-208-20260916-030000.gz?sv=2014-02-14&sr=b&sig=YiC%2B%2FlACdCrerSgPArV290fMx2bZ%2Bb7pQSkEPWt8SfI%3D&se=2026-09-16T06%3A04%3A59Z&sp=r,208,208 - דיל אילת נחל אורה,322.66 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-209-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-209-20260916-030000.gz?sv=2014-02-14&sr=b&sig=JqKVK0SB0tYYCYj9GhdI4kCrwMk18%2Boe61evJVUMJi4%3D&se=2026-09-16T06%3A04%3A59Z&sp=r,209,209 - דיל אשקלון- רוטשילד,307.02 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-211-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-211-20260916-030000.gz?sv=2014-02-14&sr=b&sig=BZVm4bSxfN1Y2A7IMyX%2BAwg6jfIhaHsJXqvo1Gd%2BDY8%3D&se=2026-09-16T06%3A04%3A59Z&sp=r,211,211 - יוניברס כרמיאל- אזור התעשיה,445.76 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-214-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-214-20260916-030000.gz?sv=2014-02-14&sr=b&sig=z0OQHFNKsW9V1LZP8sCmuopg%2B5ZKiWjBl9uU0aU0NHQ%3D&se=2026-09-16T06%3A04%3A59Z&sp=r,214,214 - יוניברס קרית גת- מלכי ישראל,446.97 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-215-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-215-20260916-030000.gz?sv=2014-02-14&sr=b&sig=NGNYyvL0B3%2B88H2dVnr6HHq9%2B9zj6GUxNZPEziNZi2g%3D&se=2026-09-16T06%3A04%3A59Z&sp=r,215,215 - דיל בית שאן-ירושלים הבירה,325.61 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-218-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-218-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Q%2BXuOZeTzYYeux5xYVuA0Tert1fCgqXwCP4sSWbLUqo%3D&se=2026-09-16T06%3A04%3A59Z&sp=r,218,218 - יוניברס עפולה- יצחק רבין,444.13 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-222-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-222-20260916-030000.gz?sv=2014-02-14&sr=b&sig=OKWOKv8eyknk%2Fl4Q2P2e25HpyDJvRhIdHxqQ5wL8PTY%3D&se=2026-09-16T06%3A04%3A59Z&sp=r,222,222 - דיל רמות ב&quot;ש ב&#39;,375.22 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-226-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-226-20260916-030000.gz?sv=2014-02-14&sr=b&sig=1LWmLDSc4221wI1DauhzN0hWLm9iYxLVdfg7VanHiWE%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,226,226 - דיל כרמיאל,332.6 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-227-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-227-20260916-030000.gz?sv=2014-02-14&sr=b&sig=rrMaupGs%2BFFuMuMbZCviMyN%2Fyda%2BygFGfGNqPsyJCnI%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,227,227 - דיל-איקאה קרית אתא,438.04 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-229-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-229-20260916-030000.gz?sv=2014-02-14&sr=b&sig=XrpYOJCQV2wZOnWLhnyjhOSCCUU6sOribs%2Bkjwmm0D4%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,229,229 - דיל ת&quot;א- יגאל אלון,414.31 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-238-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-238-20260916-030000.gz?sv=2014-02-14&sr=b&sig=z%2BNEkcdcLJokQREhHcXlFoT6YRMlCCMSRyr2UBlPtj8%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,238,238 - דיל באר יעקב,331.83 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-240-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-240-20260916-030000.gz?sv=2014-02-14&sr=b&sig=2vUBW7sf81idb7v5v1XLDRSHskrNrGiA0ejTHRiwuYY%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,240,240 - דיל רהט,279.09 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-241-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-241-20260916-030000.gz?sv=2014-02-14&sr=b&sig=PUqYKTeSPxSc8tIPRw9lVuXDmi4NpTYo06HDhIVyyNA%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,241,241 - יוניברס בני ברק איילון,453.69 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-244-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-244-20260916-030000.gz?sv=2014-02-14&sr=b&sig=anMyVJGOsJbKO6YFi1QvU2hqUwDn1mGDDDCV3Mk38DE%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,244,244 - יוניברס גלילות רמת השרון,446.83 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-245-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-245-20260916-030000.gz?sv=2014-02-14&sr=b&sig=quY%2Bz17StiE4oyVaC8P3OPWRPeK%2BICpILKzXVYczpkY%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,245,245 - דיל ירושלים- פסגת זאב,314.78 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-248-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-248-20260916-030000.gz?sv=2014-02-14&sr=b&sig=%2Bc8VMa%2BYCmSx0wJTec1oA9sely17iH8%2BSVHNfrdi%2BFc%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,248,248 - דיל ב&quot;ש- נווה מנחם,378.89 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-249-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-249-20260916-030000.gz?sv=2014-02-14&sr=b&sig=%2BDfqc2BNrhAalzYK3Nu6HGnt3XTYrlEdADqPJ%2BHSEh8%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,249,249 - דיל נתניה- פולג,448.96 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-250-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-250-20260916-030000.gz?sv=2014-02-14&sr=b&sig=NynnlkTod1jJB%2BQeWM%2FkD2EoOP3IbR8f%2B8RyfbR35%2FI%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,250,250 - קריית שמונה,380.9 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-251-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-251-20260916-030000.gz?sv=2014-02-14&sr=b&sig=dnor6px16OWISliPphg0QC0g8p574cg5bjlTYl7sMmg%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,251,251 - יוניברס עפולה- כורש,427.01 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-254-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-254-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ak9aN2eHcTff1Awgigcgafsih06UATlpzE5Q1LkAA80%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,254,254 - דיל כרמי גת,314.3 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-255-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-255-20260916-030000.gz?sv=2014-02-14&sr=b&sig=RgEeIibmTh95Rrqu98tN8gaPN4xLfrTRysYlVoJkMY4%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,255,255 - דיל כפר תבור,330.93 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-259-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-259-20260916-030000.gz?sv=2014-02-14&sr=b&sig=SzVKL7dQCEeEb94xFGl1HMF3YapfVNGgLy4VYV%2B2DoE%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,259,259 - יוניברס גזית כ&quot;ס- ויצמן,437.01 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-260-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-260-20260916-030000.gz?sv=2014-02-14&sr=b&sig=evGJJjW4I%2F4%2BKq6NYenAFmo35ELbd7I5gfhlLfhY%2FLU%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,260,260 - דיל ירושלים-קניון תלפיות,436.8 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-267-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-267-20260916-030000.gz?sv=2014-02-14&sr=b&sig=eBad%2BsZLQ%2FuJimIYqkybHlh233AYBIgRJm5Jwy%2BMFvQ%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,267,267 - דיל קצרין- חרמון,409.43 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-281-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-281-20260916-030000.gz?sv=2014-02-14&sr=b&sig=u4KVwg9%2BsWANtza837KahDg4iv9KlW1RspyaC4k7cWw%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,281,281 - דיל מגדל העמק- המדע,337.78 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-282-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-282-20260916-030000.gz?sv=2014-02-14&sr=b&sig=U8qtPu8S0v1XkcJ2GBxaSWUs3bSK1O9UfdCvVYvMF7E%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,282,282 - דיל צומת גבעת מרדכי,408.5 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-283-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-283-20260916-030000.gz?sv=2014-02-14&sr=b&sig=XFlKtc9ND6ADKFdUxGuYYPVtLz%2Fl47%2F6BbzhxyIZ3No%3D&se=2026-09-16T06%3A05%3A10Z&sp=r,283,283 - יוניברס קרית עקרון- ביל&quot;ו,435.88 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-290-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-290-20260916-030000.gz?sv=2014-02-14&sr=b&sig=rN2bLwjdKcXdp8V2jUFwETSAvRjdpsoCfZutQ39ApmY%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,290,290 - דיל  פ&quot;ת- יכין סנטר,450.13 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-312-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-312-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ytagTxiWF6OUa9wVuZ92Q%2BbyMAbO5WGsT%2BzmEwFc6ZI%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,312,312 - דיל חיפה- קרית אליעזר,386.39 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-320-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-320-20260916-030000.gz?sv=2014-02-14&sr=b&sig=WTbAe0Gsdm9B4jDWtPcjtjp%2FpXKuVuiKc3QhP50tR7E%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,320,320 - דיל האגס,312.12 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-339-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-339-20260916-030000.gz?sv=2014-02-14&sr=b&sig=5kC72%2Fm5Wq57I%2BO9OK3JzdNvnR9inm5MGgQoQZG1Pkk%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,339,339 - דיל טבריה- העמקים,418.28 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-342-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-342-20260916-030000.gz?sv=2014-02-14&sr=b&sig=qrbtxZGJasELJ0UpxeFuQ6sfiiNHvzUe4xoGO15Fb6s%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,342,342 - דיל כרמיאל- קניון לב,341.17 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-344-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-344-20260916-030000.gz?sv=2014-02-14&sr=b&sig=0cM7hGbRqQ7A%2BvDbiuLOoeYdiZDQ%2FZ0MzLEMcTQGi6w%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,344,344 - דיל מעלות- דרך האלוף עוז,381.26 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-350-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-350-20260916-030000.gz?sv=2014-02-14&sr=b&sig=iVZQ%2F90yFPjm19%2FB89f%2BH0xREosdg3s4AbTyEtFdoac%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,350,350 - דיל גבעת אולגה-הרב ניסים,354.88 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-359-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-359-20260916-030000.gz?sv=2014-02-14&sr=b&sig=IqLbZObBOJhBKYMbgI5cqwnP0Ks%2Bb6E0Yr5HXt7IGKY%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,359,359 - דיל חיפה- גרנד קניון,414.56 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-361-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-361-20260916-030000.gz?sv=2014-02-14&sr=b&sig=T7H0SiE%2FK9kIRocgSg8ZUjbLNTNlUyXIXGsLKN2f4YE%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,361,361 - דיל מגדל העמק- א ת דרומי,389.55 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-396-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-396-20260916-030000.gz?sv=2014-02-14&sr=b&sig=LC5F4AMsNK3%2Bokxb1BAS7%2FhpnjjTcQcP%2BiF2vNa9s0w%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,396,396 - דיל הקדר נתניה,407.81 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-413-20260916-034000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-413-20260916-034000.gz?sv=2014-02-14&sr=b&sig=%2BQujKL%2FCD3atGemHe9SiuHLQXP0iDvxJXaI8O9qmkQg%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,413,413 - שופרסל ONLINE,623.84 KB,9/16/2026 3:40:00 AM
PriceFull7290027600007-002-678-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-678-20260916-030000.gz?sv=2014-02-14&sr=b&sig=GvQB6qoUTYRGBZaG6qxtuDhUCezxRIcTelATw1ru94E%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,678,678 - BE עפולה,215.09 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-790-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-790-20260916-030000.gz?sv=2014-02-14&sr=b&sig=dNJvyaw%2FZBpntm6mlRf%2ByWeZQkVHIrLbgyfhrG%2Bo9kY%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,790,790 - דיל רמלה,308.15 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-002-854-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-002-854-20260916-030000.gz?sv=2014-02-14&sr=b&sig=1Hf74BtKw%2Bs62VEt814UfS9VQcVBSONP%2BnITQqTQfbU%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,854,854 - דיל גבעת אלונים,295.94 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-003-176-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-003-176-20260916-030000.gz?sv=2014-02-14&sr=b&sig=KOeRtwj7Rw9czZQOlrCXKiOJlGUjnjzVGTftaIhLRjg%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,176,176 - שערי רווחה ירושלים,496.58 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-003-448-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-003-448-20260916-030000.gz?sv=2014-02-14&sr=b&sig=qzHBc5YrcPufu7IqFPKsCfLaQYlI%2FSzVu4BR6Q5uU18%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,448,448 - שערי רווחה,433.38 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-026-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-026-20260916-030000.gz?sv=2014-02-14&sr=b&sig=1HolsDqKw1Caa3lbELNuQOM8HyQEhqsiXw%2F0LGsXtt4%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,26,26 - BE בלוך גבעתיים,196.96 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-041-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-041-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ONqagV4kxUZfjG7Wf5Qcwy6Fj1fkcBZUw%2BJlafCs1%2F0%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,41,41 - BE דיזנגוף סנטר,255.53 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-112-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-112-20260916-030000.gz?sv=2014-02-14&sr=b&sig=8Bck9nj8eiRXs1ZScgijfJqqdkvu44FnobvW%2FGRYBz4%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,112,112 - BE קרית מוצקין,178.05 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-145-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-145-20260916-030000.gz?sv=2014-02-14&sr=b&sig=zw13AeX7huw4Hs0KXcXzFL800ZdI%2BGgMqu%2BFtnCY5Yc%3D&se=2026-09-16T06%3A05%3A27Z&sp=r,145,145 - BE נתיבות,211.68 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-172-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-172-20260916-030000.gz?sv=2014-02-14&sr=b&sig=uHs2PlSxoGdkhNKD2NTU6fIdydsNAvfkyJ%2BTcBwSPk4%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,172,172 - BE באר יעקב,187.43 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-178-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-178-20260916-030000.gz?sv=2014-02-14&sr=b&sig=2Xe%2FHCwM5Kil18jeKZV5Pkxh6w%2FavCi2bLgpZQQ%2B6vc%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,178,178 - BE סגולה פתח תקווה,178.93 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-198-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-198-20260916-030000.gz?sv=2014-02-14&sr=b&sig=yBn8VWzdCzJYTbCQ0gUA6CU8zXMAdxcDfibhyLWke6c%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,198,198 - BE פארם יהלום נתניה,208.65 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-201-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-201-20260916-030000.gz?sv=2014-02-14&sr=b&sig=yMgN16UuYuazvWDQpjlI2Lzmx4dv0d8UbNI%2BiI5heP0%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,201,201 - BE בריגה,203.95 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-233-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-233-20260916-030000.gz?sv=2014-02-14&sr=b&sig=XjBb5P9zsuLG4msxObWirbho4PVU29MocK%2BmuTINnPc%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,233,233 - BE באר שבע,160.69 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-242-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-242-20260916-030000.gz?sv=2014-02-14&sr=b&sig=YPK9Rahwr5sipWU3R%2Fgt8LoW5jn1eKNTAPvEwK%2B4YPg%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,242,242 - BE ויוה חדרה,175.21 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-252-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-252-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Ye2X5z3nbU5%2BWx%2Fne7BuE23hhgdWDeKyYLybR%2FUecBE%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,252,252 - BE עין שמר,240.31 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-256-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-256-20260916-030000.gz?sv=2014-02-14&sr=b&sig=Tbiy9jZYA1sb771TzdjhY26aJPpNUUE1UfgDUOH%2BWAo%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,256,256 - BE נס ציונה,214.55 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-270-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-270-20260916-030000.gz?sv=2014-02-14&sr=b&sig=GYadKKGvJR1EN4xrL1fSPXLDlxKbQQRIUqnIjxzQPkA%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,270,270 - BE חולון הפלד,220.84 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-298-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-298-20260916-030000.gz?sv=2014-02-14&sr=b&sig=ZJXXgjAzcVRY%2B8HAiiQDg7mSEGqPUbCbxxkJ8Bz%2BAYI%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,298,298 - BE אמות באר שבע,182.67 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-322-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-322-20260916-030000.gz?sv=2014-02-14&sr=b&sig=UxyvHdO8I3oSbqT22L%2FV9kLahWVp14G1Dw6XIRjUS2k%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,322,322 - גן העיר תל אביב,221.95 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-345-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-345-20260916-030000.gz?sv=2014-02-14&sr=b&sig=xwXCUlNF0qmHyrZB62UVTkPuRNHPDP8Kmkmhf80Ef38%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,345,345 - BE מידטאון,201.71 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-352-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-352-20260916-030000.gz?sv=2014-02-14&sr=b&sig=dxA0qqycL9t4GDTLak8ge1yJH7S3dm%2Bp%2Fw3JHcR1%2BWs%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,352,352 - Be טייבה,225.84 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-373-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-373-20260916-030000.gz?sv=2014-02-14&sr=b&sig=izQesMVGudB0BXCtlp7qjAxra1XcOBAluyvSZYezp64%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,373,373 - Be פארם אור יהודה,133.54 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-392-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-392-20260916-030000.gz?sv=2014-02-14&sr=b&sig=fjvNDgVbTxURh6eRutqw3UCNGAEakzEY0qv3oBfzT4I%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,392,392 - BE שילת,179.65 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-437-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-437-20260916-030000.gz?sv=2014-02-14&sr=b&sig=c1q0V4zzuPU1cTkVOPMszK9dQpPwjL9ljEGlKrguM3o%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,437,437 - BE אייס מול אילת,347.55 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-476-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-476-20260916-030000.gz?sv=2014-02-14&sr=b&sig=r6UvZOCkAuxcbxCxwrMBJ3SRhPkE4J4O75lJEbv2E00%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,476,476 - BE הוד השרון כיכר המושבה,218.67 KB,9/16/2026 3:00:00 AM
PriceFull7290027600007-005-482-20260916-030000.gz,https://pricesprodpublic.blob.core.windows.net/pricefull/PriceFull7290027600007-005-482-20260916-030000.gz?sv=2014-02-14&sr=b&sig=FHkVu0k8gws1F8YXDgmVg%2F9zsB9E7EgQVkl7M%2FKE5hI%3D&se=2026-09-16T06%3A05%3A50Z&sp=r,482,482 - BE רמלה נווה דורון,161.78 KB,9/16/2026 3:00:00 AM
